sgRNA,Gene,DLD1__Ts2.8_D0,DLD1__Ts2.8_D10
HERC1_14586.1030,HERC1,1278,1458
HERC1_14586.1022,HERC1,284,370
HERC1_14586.908,HERC1,693,645
HERC1_14586.996,HERC1,755,1094
HERC1_14586.942,HERC1,819,837
HERC1_14586.977,HERC1,689,716
HERC1_14586.965,HERC1,545,501
HERC1_14586.643,HERC1,407,339
HERC1_14586.648,HERC1,461,481
HERC1_14586.663,HERC1,562,809
HERC1_14586.671,HERC1,1081,1167
HERC1_14586.680,HERC1,672,802
HERC1_14586.703,HERC1,795,1041
HERC2_14505.102,HERC2,823,926
HERC2_14505.127,HERC2,628,1003
HERC2_14505.1999,HERC2,432,389
HERC2_14505.192,HERC2,655,767
HERC2_14505.1979,HERC2,1017,1252
HERC2_14505.1608,HERC2,354,499
HERC2_14505.648,HERC2,1063,1199
HERC2_14505.1578,HERC2,283,495
HERC2_14505.1572,HERC2,253,462
HERC2_14505.717,HERC2,774,1094
HERC2_14505.1552,HERC2,194,293
HERC2_14505.776,HERC2,839,1013
HERC2_14505.971,HERC2,1162,1176
HERC2_14505.1050,HERC2,565,616
HERC2_14505.1277,HERC2,576,424
HERC2_14505.1108,HERC2,685,747
HERC2_14505.1236,HERC2,1,1
HERC2_14505.1222,HERC2,981,850
HERC2_14505.1213,HERC2,724,927
HERC2_14505.1200,HERC2,263,296
HERC2_14505.1194,HERC2,556,658
HERC3_2799.4,HERC3,637,564
HERC3_2799.38,HERC3,1466,1836
HERC3_2799.51,HERC3,1700,2199
HERC3_2799.63,HERC3,612,732
HERC3_2799.71,HERC3,451,561
HERC3_2799.103,HERC3,733,1126
HERC3_2799.109,HERC3,441,473
HERC3_2799.114,HERC3,1684,1814
HERC3_2799.209,HERC3,286,392
HERC3_2799.203,HERC3,867,927
HERC3_2799.149,HERC3,323,499
HERC3_2799.192,HERC3,339,487
HERC3_2799.160,HERC3,542,797
HERC3_2799.186,HERC3,605,744
HERC4_2385.218,HERC4,846,1290
HERC4_2385.20,HERC4,349,624
HERC4_2385.73,HERC4,688,1087
HERC4_2385.153,HERC4,1552,1853
HERC4_2385.89,HERC4,962,1501
HERC4_2385.93,HERC4,1280,1719
HERC4_2385.96,HERC4,1428,1841
HERC4_2385.99,HERC4,561,722
HERC4_2385.101,HERC4,1029,1359
HERC4_2385.109,HERC4,506,772
HERC4_2385.124,HERC4,1028,1376
HERC4_3150.45,HERC4,510,607
HERC5_3075.285,HERC5,858,1016
HERC5_3075.280,HERC5,615,782
HERC5_3075.60,HERC5,696,854
HERC5_3075.73,HERC5,751,847
HERC5_3075.134,HERC5,725,803
HERC5_3075.143,HERC5,481,754
HERC5_3075.218,HERC5,1448,1895
HERC5_3075.212,HERC5,1601,2535
HERC5_3075.169,HERC5,721,744
HERC5_3075.174,HERC5,1409,1752
HERC6_3069.19,HERC6,558,754
HERC6_3069.318,HERC6,1182,1556
HERC6_3069.48,HERC6,486,514
HERC6_3069.292,HERC6,338,480
HERC6_3069.290,HERC6,924,1215
HERC6_3069.96,HERC6,125,205
HERC6_3069.100,HERC6,1205,1709
HERC6_3069.222,HERC6,696,859
HERC6_3069.217,HERC6,513,805
HERC6_3069.207,HERC6,612,750
HERC6_3069.157,HERC6,926,1300
HERC6_3069.201,HERC6,1211,1658
HERC6_3069.167,HERC6,954,1266
HERC6_3069.175,HERC6,1028,1302
HUWE1_13125.19,HUWE1,1000,670
HUWE1_13125.1783,HUWE1,546,406
HUWE1_13125.50,HUWE1,1474,606
HUWE1_13125.1740,HUWE1,342,169
HUWE1_13125.1717,HUWE1,1254,952
HUWE1_13125.108,HUWE1,1893,906
HUWE1_13125.225,HUWE1,1672,1606
HUWE1_13125.281,HUWE1,770,621
HUWE1_13125.568,HUWE1,273,181
HUWE1_13125.883,HUWE1,1111,350
HUWE1_13125.878,HUWE1,2322,753
HUWE1_13125.775,HUWE1,997,364
HUWE1_13125.781,HUWE1,680,370
HUWE1_13125.846,HUWE1,558,196
HUWE1_13125.837,HUWE1,1334,521
HUWE1_13125.807,HUWE1,601,220
ITCH_2712.275,ITCH,803,1120
ITCH_2712.12,ITCH,583,694
ITCH_2712.212,ITCH,422,520
ITCH_2712.186,ITCH,520,949
ITCH_2712.97,ITCH,469,402
ITCH_2712.179,ITCH,940,1179
ITCH_2712.171,ITCH,742,1200
ITCH_2712.126,ITCH,427,221
ITCH_2712.160,ITCH,422,501
ITCH_2259.41,ITCH,634,659
ITCH_2259.185,ITCH,628,1145
ITCH_2259.63,ITCH,982,1501
NEDD4_3960.312,NEDD4,936,1009
NEDD4_3960.299,NEDD4,1743,1999
NEDD4_3960.90,NEDD4,756,963
NEDD4_3960.104,NEDD4,1105,1117
NEDD4_3960.118,NEDD4,818,819
NEDD4_3960.123,NEDD4,722,901
NEDD4_3960.222,NEDD4,678,823
NEDD4_3960.215,NEDD4,594,635
NEDD4_3960.142,NEDD4,984,1476
NEDD4_3960.205,NEDD4,1148,1549
NEDD4_3960.168,NEDD4,1980,2390
NEDD4_3960.176,NEDD4,593,829
NEDD4L_2565.0,NEDD4L,693,977
NEDD4L_2565.335,NEDD4L,748,860
NEDD4L_2565.65,NEDD4L,414,518
NEDD4L_2565.84,NEDD4L,1146,1086
NEDD4L_2565.86,NEDD4L,795,1180
NEDD4L_2565.217,NEDD4L,948,1128
NEDD4L_2565.209,NEDD4L,1087,1407
NEDD4L_2565.118,NEDD4L,841,810
NEDD4L_2565.126,NEDD4L,838,811
NEDD4L_2565.143,NEDD4L,429,371
NEDD4L_2565.147,NEDD4L,253,319
NEDD4L_2565.153,NEDD4L,488,497
NEDD4L_2565.160,NEDD4L,1180,1545
NEDD4L_2565.191,NEDD4L,2164,2759
SMURF1_2187.3,SMURF1,420,696
SMURF1_2187.13,SMURF1,925,1004
SMURF1_2187.286,SMURF1,694,767
SMURF1_2187.56,SMURF1,856,876
SMURF1_2187.245,SMURF1,563,759
SMURF1_2187.82,SMURF1,761,786
SMURF1_2187.214,SMURF1,970,769
SMURF1_2187.206,SMURF1,948,1044
SMURF1_2187.111,SMURF1,1312,1162
SMURF1_2187.113,SMURF1,1261,1141
SMURF1_2187.131,SMURF1,342,206
SMURF1_2187.178,SMURF1,253,271
SMURF1_2187.169,SMURF1,789,910
SMURF1_2187.219,SMURF1,1272,1401
SMURF2_2247.11,SMURF2,1265,1481
SMURF2_2247.194,SMURF2,984,815
SMURF2_2247.55,SMURF2,1081,989
SMURF2_2247.66,SMURF2,585,717
SMURF2_2247.154,SMURF2,573,477
SMURF2_2247.81,SMURF2,1173,1638
SMURF2_2247.89,SMURF2,855,1088
SMURF2_2247.100,SMURF2,477,502
SMURF2_2247.136,SMURF2,1,1
SMURF2_2247.133,SMURF2,597,513
SMURF2_2247.127,SMURF2,507,552
TRIP12_6123.10,TRIP12,1037,991
TRIP12_6123.27,TRIP12,1351,1649
TRIP12_6123.30,TRIP12,1632,1762
TRIP12_6123.41,TRIP12,768,966
TRIP12_6123.142,TRIP12,654,709
TRIP12_6123.268,TRIP12,1562,1180
TRIP12_6123.369,TRIP12,517,553
TRIP12_6123.366,TRIP12,1549,1292
TRIP12_6123.357,TRIP12,875,638
TRIP12_6123.350,TRIP12,630,575
TRIP12_6123.309,TRIP12,1471,1188
TRIP12_6123.321,TRIP12,335,394
UBE3A_2628.56,UBE3A,1122,1584
UBE3A_2628.69,UBE3A,1203,1429
UBE3A_2628.80,UBE3A,875,1308
UBE3A_2628.106,UBE3A,857,1158
UBE3A_2628.118,UBE3A,848,1014
UBE3B_3207.404,UBE3B,876,700
UBE3B_3207.273,UBE3B,582,673
UBE3B_3207.266,UBE3B,1035,1316
UBE3B_3207.148,UBE3B,215,225
UBE3B_3207.157,UBE3B,224,177
UBE3B_3207.237,UBE3B,1062,1061
UBE3B_3207.168,UBE3B,667,736
UBE3B_3207.214,UBE3B,1361,1699
UBE3B_3207.196,UBE3B,126,147
UBE3C_3252.342,UBE3C,412,480
UBE3C_3252.8,UBE3C,660,1160
UBE3C_3252.110,UBE3C,1339,1720
UBE3C_3252.232,UBE3C,76,89
UBE3C_3252.222,UBE3C,744,1245
UBE3C_3252.144,UBE3C,901,795
UBE3C_3252.147,UBE3C,646,856
UBE3C_3252.200,UBE3C,704,823
UBE3C_3252.166,UBE3C,525,551
UBE3C_3252.176,UBE3C,715,1041
UBR5_8397.801,UBR5,871,983
UBR5_8397.210,UBR5,908,1322
UBR5_8397.214,UBR5,701,794
UBR5_8397.496,UBR5,1,1
UBR5_8397.417,UBR5,641,906
UBR5_8397.421,UBR5,352,381
UBR5_8397.476,UBR5,700,892
UBR5_8397.473,UBR5,638,588
UBR5_8397.446,UBR5,580,575
UBR5_8397.461,UBR5,631,605
WWP1_2769.230,WWP1,770,1077
WWP1_2769.44,WWP1,1451,1675
WWP1_2769.89,WWP1,1027,1139
WWP1_2769.93,WWP1,1087,1525
WWP1_2769.103,WWP1,951,1434
WWP2_2613.7,WWP2,1004,794
WWP2_2613.14,WWP2,443,410
WWP2_2613.28,WWP2,330,387
WWP2_2613.389,WWP2,35,20
WWP2_2613.344,WWP2,990,1144
WWP2_2613.72,WWP2,855,960
WWP2_2613.91,WWP2,1369,1647
WWP2_2613.120,WWP2,1051,1463
WWP2_2613.258,WWP2,648,493
WWP2_2613.241,WWP2,1318,1433
WWP2_2613.229,WWP2,338,377
WWP2_2613.221,WWP2,653,895
WWP2_2613.180,WWP2,425,325
WWP2_2613.197,WWP2,625,599
BTRC_1818.18,BTRC,801,895
BTRC_1818.26,BTRC,1191,1431
BTRC_1818.157,BTRC,1290,1559
BTRC_1818.27,BTRC,1534,2286
BTRC_1818.29,BTRC,934,888
BTRC_1818.154,BTRC,1128,1295
BTRC_1818.49,BTRC,652,863
BTRC_1818.50,BTRC,372,327
BTRC_1818.138,BTRC,1397,1602
BTRC_1818.66,BTRC,116,79
BTRC_1818.75,BTRC,482,763
BTRC_1818.126,BTRC,1462,1528
BTRC_1818.96,BTRC,760,1086
BTRC_1818.100,BTRC,843,919
BTRC_1818.142,BTRC,1564,1853
CCNF_2361.397,CCNF,699,538
CCNF_2361.395,CCNF,1400,1487
CCNF_2361.392,CCNF,730,838
CCNF_2361.6,CCNF,854,932
CCNF_2361.8,CCNF,884,804
CCNF_2361.386,CCNF,994,881
CCNF_2361.11,CCNF,314,241
CCNF_2361.25,CCNF,398,524
CCNF_2361.71,CCNF,730,704
CCNF_2361.333,CCNF,442,391
CCNF_2361.325,CCNF,732,902
CCNF_2361.318,CCNF,347,347
CCNF_2361.308,CCNF,714,659
CCNF_2361.104,CCNF,361,279
CCNF_2361.278,CCNF,724,612
CCNF_2361.254,CCNF,858,739
CCNF_2361.247,CCNF,567,855
CCNF_2361.234,CCNF,848,841
CCNF_2361.217,CCNF,277,272
CCNF_2361.210,CCNF,431,523
CCNF_2361.193,CCNF,377,469
CDRT1_1,CDRT1,729,694
CDRT1_2,CDRT1,931,961
CDRT1_3,CDRT1,626,409
CDRT1_4,CDRT1,959,1365
CDRT1_5,CDRT1,368,176
CDRT1_6,CDRT1,959,1365
CDRT1_7,CDRT1,1303,1251
CDRT1_8,CDRT1,809,981
ECT2L_2715.252,ECT2L,977,1754
ECT2L_2715.251,ECT2L,719,1161
ECT2L_2715.250,ECT2L,812,1020
ECT2L_2715.10,ECT2L,393,548
ECT2L_2715.245,ECT2L,683,962
ECT2L_2715.101,ECT2L,954,1307
ECT2L_2715.168,ECT2L,1026,1294
ECT2L_2715.109,ECT2L,1431,2278
ECT2L_2715.143,ECT2L,464,648
ECT2L_2715.138,ECT2L,1273,1876
FBXL12_981.1,FBXL12,1309,1513
FBXL12_981.207,FBXL12,434,298
FBXL12_981.4,FBXL12,738,755
FBXL12_981.204,FBXL12,1,1
FBXL12_981.10,FBXL12,308,191
FBXL12_981.13,FBXL12,361,230
FBXL12_981.195,FBXL12,1237,1133
FBXL12_981.192,FBXL12,600,641
FBXL12_981.182,FBXL12,789,928
FBXL12_981.167,FBXL12,367,358
FBXL12_981.164,FBXL12,243,196
FBXL12_981.149,FBXL12,1027,1024
FBXL12_981.37,FBXL12,817,806
FBXL12_981.44,FBXL12,892,882
FBXL12_981.127,FBXL12,499,443
FBXL12_981.98,FBXL12,350,407
FBXL12_981.81,FBXL12,1168,1491
FBXL13_2208.141,FBXL13,1316,1700
FBXL13_2208.11,FBXL13,1812,2497
FBXL13_2208.140,FBXL13,1939,2579
FBXL13_2208.12,FBXL13,4295,5735
FBXL13_2208.13,FBXL13,1494,1954
FBXL13_2208.134,FBXL13,1365,1765
FBXL13_2208.128,FBXL13,942,985
FBXL13_2208.28,FBXL13,733,1034
FBXL13_2208.38,FBXL13,559,765
FBXL13_2208.45,FBXL13,621,785
FBXL13_2208.106,FBXL13,1289,1672
FBXL13_2208.56,FBXL13,547,528
FBXL13_2208.98,FBXL13,1404,1721
FBXL13_2208.70,FBXL13,583,729
FBXL14_1257.1,FBXL14,536,422
FBXL14_1257.3,FBXL14,765,914
FBXL14_1257.5,FBXL14,451,564
FBXL14_1257.9,FBXL14,37,80
FBXL14_1257.221,FBXL14,546,499
FBXL14_1257.219,FBXL14,681,760
FBXL14_1257.16,FBXL14,392,484
FBXL14_1257.36,FBXL14,663,933
FBXL14_1257.190,FBXL14,628,744
FBXL14_1257.44,FBXL14,963,764
FBXL14_1257.53,FBXL14,921,1209
FBXL14_1257.56,FBXL14,583,684
FBXL14_1257.169,FBXL14,103,151
FBXL14_1257.65,FBXL14,369,442
FBXL14_1257.73,FBXL14,503,751
FBXL14_1257.159,FBXL14,629,655
FBXL14_1257.152,FBXL14,307,517
FBXL14_1257.103,FBXL14,952,1054
FBXL14_1257.140,FBXL14,118,137
FBXL14_1257.133,FBXL14,483,601
FBXL15_903.171,FBXL15,295,300
FBXL15_903.164,FBXL15,448,496
FBXL15_903.12,FBXL15,327,353
FBXL15_903.14,FBXL15,311,278
FBXL15_903.15,FBXL15,519,398
FBXL15_903.161,FBXL15,1477,1640
FBXL15_903.159,FBXL15,303,392
FBXL15_903.24,FBXL15,888,975
FBXL15_903.29,FBXL15,350,329
FBXL15_903.35,FBXL15,430,383
FBXL15_903.43,FBXL15,431,473
FBXL15_903.51,FBXL15,398,489
FBXL15_903.56,FBXL15,237,105
FBXL15_903.68,FBXL15,500,528
FBXL15_903.78,FBXL15,138,186
FBXL15_903.82,FBXL15,545,765
FBXL15_903.87,FBXL15,573,839
FBXL16_1,FBXL16,574,753
FBXL16_2,FBXL16,268,301
FBXL16_3,FBXL16,622,711
FBXL16_4,FBXL16,448,342
FBXL16_5,FBXL16,697,596
FBXL16_6,FBXL16,270,213
FBXL16_7,FBXL16,316,208
FBXL16_8,FBXL16,594,676
FBXL16_9,FBXL16,319,438
FBXL16_10,FBXL16,630,627
FBXL16_11,FBXL16,397,543
FBXL16_12,FBXL16,545,463
FBXL16_13,FBXL16,824,752
FBXL16_14,FBXL16,365,523
FBXL17_2106.205,FBXL17,329,252
FBXL17_2106.204,FBXL17,444,388
FBXL17_2106.199,FBXL17,1185,1242
FBXL17_2106.106,FBXL17,562,731
FBXL17_2106.107,FBXL17,996,1238
FBXL17_2106.195,FBXL17,1,1
FBXL17_2106.112,FBXL17,1172,1565
FBXL17_2106.115,FBXL17,1244,1646
FBXL17_2106.188,FBXL17,1068,1184
FBXL17_2106.131,FBXL17,536,516
FBXL17_2106.135,FBXL17,731,614
FBXL17_2106.177,FBXL17,259,226
FBXL18_2157.387,FBXL18,220,333
FBXL18_2157.386,FBXL18,671,620
FBXL18_2157.8,FBXL18,750,533
FBXL18_2157.9,FBXL18,907,957
FBXL18_2157.381,FBXL18,648,653
FBXL18_2157.379,FBXL18,1446,1806
FBXL18_2157.377,FBXL18,1298,1520
FBXL18_2157.376,FBXL18,792,919
FBXL18_2157.307,FBXL18,463,616
FBXL18_2157.292,FBXL18,386,418
FBXL18_2157.287,FBXL18,234,246
FBXL18_2157.285,FBXL18,483,542
FBXL18_2157.75,FBXL18,721,779
FBXL18_2157.81,FBXL18,626,685
FBXL18_2157.249,FBXL18,593,771
FBXL18_2157.244,FBXL18,143,252
FBXL18_2157.229,FBXL18,547,596
FBXL18_2157.208,FBXL18,555,661
FBXL18_2157.195,FBXL18,857,978
FBXL18_2157.179,FBXL18,411,402
FBXL19_2085.489,FBXL19,1874,1727
FBXL19_2085.23,FBXL19,384,450
FBXL19_2085.487,FBXL19,942,797
FBXL19_2085.34,FBXL19,232,429
FBXL19_2085.44,FBXL19,1960,1500
FBXL19_2085.469,FBXL19,1002,654
FBXL19_2085.328,FBXL19,300,141
FBXL19_2085.324,FBXL19,478,681
FBXL19_2085.162,FBXL19,254,91
FBXL19_2085.322,FBXL19,671,629
FBXL19_2085.166,FBXL19,804,682
FBXL19_2085.318,FBXL19,510,314
FBXL19_2085.312,FBXL19,1277,967
FBXL19_2085.290,FBXL19,287,255
FBXL19_2085.195,FBXL19,405,182
FBXL19_2085.272,FBXL19,432,384
FBXL19_2085.249,FBXL19,383,288
FBXL19_2085.231,FBXL19,454,399
FBXL19_2085.223,FBXL19,651,581
FBXL2_1,FBXL2,1812,2497
FBXL2_2,FBXL2,1939,2579
FBXL2_3,FBXL2,4295,5735
FBXL2_1272.149,FBXL2,1285,1638
FBXL2_1272.5,FBXL2,811,1142
FBXL2_1272.146,FBXL2,1561,2143
FBXL2_1272.12,FBXL2,479,719
FBXL2_1272.17,FBXL2,779,930
FBXL2_1272.19,FBXL2,1049,1149
FBXL2_1272.138,FBXL2,432,567
FBXL2_1272.132,FBXL2,674,859
FBXL2_1272.30,FBXL2,646,694
FBXL2_1272.44,FBXL2,693,752
FBXL2_1272.117,FBXL2,912,984
FBXL2_1272.54,FBXL2,1173,1380
FBXL2_1272.61,FBXL2,155,102
FBXL2_1272.68,FBXL2,893,785
FBXL20_1,FBXL20,1129,1700
FBXL20_2,FBXL20,1045,1203
FBXL20_3,FBXL20,624,778
FBXL20_4,FBXL20,525,549
FBXL20_5,FBXL20,1081,1050
FBXL20_1311.128,FBXL20,1879,2334
FBXL20_1311.22,FBXL20,762,739
FBXL20_1311.126,FBXL20,1308,1569
FBXL20_1311.32,FBXL20,888,942
FBXL20_1311.38,FBXL20,1005,1063
FBXL20_1311.44,FBXL20,1172,1157
FBXL20_1311.110,FBXL20,1019,1266
FBXL20_1311.55,FBXL20,1714,2308
FBXL20_1311.60,FBXL20,633,596
FBXL20_1311.94,FBXL20,1159,1173
FBXL20_1311.87,FBXL20,1060,1078
FBXL21_1,FBXL21,486,515
FBXL21_2,FBXL21,834,1012
FBXL21_3,FBXL21,1249,1220
FBXL21_4,FBXL21,511,683
FBXL21_5,FBXL21,1405,1693
FBXL21_6,FBXL21,1368,1451
FBXL21_1305.76,FBXL21,935,981
FBXL21_1305.22,FBXL21,1000,1134
FBXL21_1305.67,FBXL21,946,1424
FBXL21_1305.29,FBXL21,862,1268
FBXL21_1305.58,FBXL21,948,1074
FBXL21_1305.35,FBXL21,1,1
FBXL21_1305.53,FBXL21,1355,1578
FBXL22_744.162,FBXL22,793,980
FBXL22_744.160,FBXL22,427,318
FBXL22_744.157,FBXL22,1017,789
FBXL22_744.153,FBXL22,356,314
FBXL22_744.151,FBXL22,404,510
FBXL22_744.150,FBXL22,465,562
FBXL22_744.6,FBXL22,922,832
FBXL22_744.146,FBXL22,413,321
FBXL22_1,FBXL22,370,268
FBXL22_2,FBXL22,637,604
FBXL22_3,FBXL22,418,483
FBXL22_4,FBXL22,53,17
FBXL22_5,FBXL22,522,478
FBXL22_6,FBXL22,285,513
FBXL3_1287.5,FBXL3,689,838
FBXL3_1287.95,FBXL3,1412,1770
FBXL3_1287.93,FBXL3,193,228
FBXL3_1287.8,FBXL3,1380,1592
FBXL3_1287.9,FBXL3,440,484
FBXL3_1287.90,FBXL3,1071,1284
FBXL3_1287.89,FBXL3,1908,2623
FBXL3_1287.79,FBXL3,1050,1321
FBXL3_1287.78,FBXL3,1375,1744
FBXL3_1287.76,FBXL3,1781,2328
FBXL3_1287.63,FBXL3,369,546
FBXL3_1287.26,FBXL3,923,1303
FBXL3_1287.57,FBXL3,1702,2018
FBXL3_1287.33,FBXL3,1149,1788
FBXL3_1287.38,FBXL3,897,1103
FBXL4_1,FBXL4,1259,1603
FBXL4_2,FBXL4,851,944
FBXL4_3,FBXL4,1478,1519
FBXL4_4,FBXL4,783,951
FBXL4_1866.108,FBXL4,1486,2179
FBXL4_1866.106,FBXL4,908,933
FBXL4_1866.105,FBXL4,2448,2544
FBXL4_1866.100,FBXL4,1152,1325
FBXL4_1866.97,FBXL4,671,947
FBXL4_1866.94,FBXL4,884,747
FBXL4_1866.54,FBXL4,543,591
FBXL4_1866.60,FBXL4,653,704
FBXL4_1866.84,FBXL4,1099,1362
FBXL4_1866.69,FBXL4,559,586
FBXL5_2076.1,FBXL5,1063,1762
FBXL5_2076.3,FBXL5,594,774
FBXL5_2076.161,FBXL5,311,494
FBXL5_2076.7,FBXL5,618,1000
FBXL5_2076.9,FBXL5,2560,3016
FBXL5_2076.152,FBXL5,1392,1550
FBXL5_2076.23,FBXL5,1203,1505
FBXL5_2076.145,FBXL5,1309,1504
FBXL5_2076.143,FBXL5,1261,1453
FBXL5_2076.26,FBXL5,699,1352
FBXL5_2076.27,FBXL5,717,1143
FBXL5_2076.134,FBXL5,1227,1705
FBXL5_2076.131,FBXL5,424,688
FBXL5_2076.51,FBXL5,915,1476
FBXL5_2076.122,FBXL5,732,1032
FBXL5_2076.116,FBXL5,1233,1953
FBXL5_2076.113,FBXL5,745,1359
FBXL5_2076.111,FBXL5,923,1409
FBXL5_2076.75,FBXL5,539,630
FBXL5_2076.91,FBXL5,1620,1963
FBXL6_1620.44,FBXL6,511,584
FBXL6_1620.47,FBXL6,317,370
FBXL6_1620.50,FBXL6,986,1256
FBXL6_1620.52,FBXL6,640,794
FBXL6_1620.56,FBXL6,1,1
FBXL6_1620.292,FBXL6,303,158
FBXL6_1620.59,FBXL6,325,304
FBXL6_1620.276,FBXL6,810,938
FBXL6_1620.74,FBXL6,784,430
FBXL6_1620.81,FBXL6,323,235
FBXL6_1620.248,FBXL6,379,384
FBXL6_1620.104,FBXL6,1023,1036
FBXL6_1620.219,FBXL6,308,280
FBXL6_1620.123,FBXL6,747,718
FBXL6_1620.135,FBXL6,785,875
FBXL6_1620.187,FBXL6,961,1130
FBXL6_1620.155,FBXL6,572,642
FBXL7_1476.206,FBXL7,323,317
FBXL7_1476.204,FBXL7,1231,1346
FBXL7_1476.195,FBXL7,460,665
FBXL7_1476.194,FBXL7,515,795
FBXL7_1476.25,FBXL7,674,926
FBXL7_1476.189,FBXL7,1368,1689
FBXL7_1476.30,FBXL7,1354,1662
FBXL7_1476.31,FBXL7,774,907
FBXL7_1476.184,FBXL7,669,863
FBXL7_1476.179,FBXL7,1118,1034
FBXL7_1476.39,FBXL7,315,374
FBXL7_1476.170,FBXL7,578,849
FBXL7_1476.46,FBXL7,1244,1926
FBXL7_1476.49,FBXL7,1014,1302
FBXL7_1476.150,FBXL7,495,665
FBXL7_1476.145,FBXL7,452,521
FBXL7_1476.138,FBXL7,969,945
FBXL7_1476.70,FBXL7,818,999
FBXL7_1476.123,FBXL7,1328,1625
FBXL7_1476.89,FBXL7,525,687
FBXL7_1476.100,FBXL7,632,717
FBXL7_1476.98,FBXL7,881,1120
FBXL8_1,FBXL8,266,177
FBXL8_2,FBXL8,454,444
FBXL8_3,FBXL8,1034,1509
FBXL8_4,FBXL8,210,106
FBXL8_5,FBXL8,378,431
FBXL8_6,FBXL8,399,437
FBXL8_1125.160,FBXL8,13,32
FBXL8_1125.29,FBXL8,699,645
FBXL8_1125.31,FBXL8,236,204
FBXL8_1125.33,FBXL8,638,479
FBXL8_1125.36,FBXL8,694,710
FBXL8_1125.38,FBXL8,808,805
FBXL8_1125.41,FBXL8,505,645
FBXL8_1125.45,FBXL8,473,503
FBXL8_1125.47,FBXL8,404,459
FBXL8_1125.137,FBXL8,195,166
FBXL8_1125.134,FBXL8,509,683
FBXO10_2871.482,FBXO10,1119,1311
FBXO10_2871.2,FBXO10,1154,1613
FBXO10_2871.476,FBXO10,757,628
FBXO10_2871.6,FBXO10,745,1201
FBXO10_2871.472,FBXO10,471,548
FBXO10_2871.8,FBXO10,642,718
FBXO10_2871.10,FBXO10,72,51
FBXO10_2871.46,FBXO10,476,519
FBXO10_2871.105,FBXO10,1137,1459
FBXO10_2871.350,FBXO10,1020,1164
FBXO10_2871.116,FBXO10,324,376
FBXO10_2871.338,FBXO10,288,333
FBXO10_2871.147,FBXO10,358,282
FBXO10_2871.164,FBXO10,1107,1388
FBXO10_2871.299,FBXO10,424,380
FBXO10_2871.292,FBXO10,548,610
FBXO10_2871.193,FBXO10,1227,1234
FBXO10_2871.278,FBXO10,410,448
FBXO10_2871.216,FBXO10,1,1
FBXO11_1,FBXO11,1717,2892
FBXO11_2784.18,FBXO11,1528,1530
FBXO11_2784.213,FBXO11,1149,1350
FBXO11_2784.19,FBXO11,1125,1537
FBXO11_2784.20,FBXO11,726,818
FBXO11_2784.45,FBXO11,587,760
FBXO11_2784.58,FBXO11,1181,1249
FBXO11_2784.81,FBXO11,920,1316
FBXO11_2784.168,FBXO11,892,1013
FBXO11_2784.109,FBXO11,1058,1559
FBXO11_2784.130,FBXO11,2599,2718
FBXO11_2784.136,FBXO11,876,1096
FBXO11_2784.155,FBXO11,804,884
FBXO11_2784.152,FBXO11,906,975
FBXO11_2784.140,FBXO11,963,1235
FBXO11_2784.150,FBXO11,1845,2121
FBXO15_1,FBXO15,591,723
FBXO15_2,FBXO15,543,462
FBXO15_3,FBXO15,453,573
FBXO15_4,FBXO15,1815,2546
FBXO16_1,FBXO16,860,1037
FBXO16_843.74,FBXO16,726,950
FBXO16_843.72,FBXO16,377,533
FBXO16_843.71,FBXO16,677,696
FBXO16_843.70,FBXO16,473,820
FBXO16_843.67,FBXO16,1625,2080
FBXO17_864.149,FBXO17,54,74
FBXO17_864.11,FBXO17,321,293
FBXO17_864.144,FBXO17,288,381
FBXO17_864.141,FBXO17,359,316
FBXO17_864.139,FBXO17,190,232
FBXO17_864.136,FBXO17,340,370
FBXO17_864.17,FBXO17,411,332
FBXO17_864.120,FBXO17,382,286
FBXO17_864.42,FBXO17,1034,1505
FBXO17_864.50,FBXO17,650,598
FBXO17_864.63,FBXO17,392,279
FBXO17_864.99,FBXO17,646,827
FBXO17_864.77,FBXO17,590,642
FBXO17_864.85,FBXO17,874,583
FBXO18_3285.72,FBXO18,869,962
FBXO18_3285.409,FBXO18,974,1073
FBXO18_3285.408,FBXO18,335,275
FBXO18_3285.76,FBXO18,279,333
FBXO18_3285.403,FBXO18,761,730
FBXO18_3285.402,FBXO18,1129,1415
FBXO18_3285.348,FBXO18,2044,3198
FBXO18_3285.344,FBXO18,514,606
FBXO18_3285.334,FBXO18,1047,1179
FBXO18_3285.326,FBXO18,3,1
FBXO18_3285.160,FBXO18,1550,2071
FBXO18_3285.312,FBXO18,147,204
FBXO18_3285.300,FBXO18,290,437
FBXO18_3285.210,FBXO18,373,573
FBXO18_3285.221,FBXO18,1300,1786
FBXO18_3285.279,FBXO18,1285,1424
FBXO2_1,FBXO2,288,283
FBXO2_2,FBXO2,353,422
FBXO2_3,FBXO2,537,498
FBXO2_4,FBXO2,286,231
FBXO2_5,FBXO2,513,528
FBXO2_6,FBXO2,664,804
FBXO2_891.146,FBXO2,384,412
FBXO2_891.58,FBXO2,551,479
FBXO2_891.76,FBXO2,1090,1304
FBXO2_891.83,FBXO2,259,158
FBXO2_891.126,FBXO2,439,315
FBXO2_891.105,FBXO2,19,22
FBXO21_1887.14,FBXO21,340,368
FBXO21_1887.248,FBXO21,1433,1397
FBXO21_1887.247,FBXO21,569,866
