sgRNA,Gene,DLD1-Ts5.15.initial,DLD1-Ts5.15.final
ZNF136_E4_1110.75,ZNF136,2298,1953
ZNF136_E4_1110.82,ZNF136,564,671
ZNF136_E4_1110.94,ZNF136,5081,5002
ZNF138_E4_231.10,ZNF138,3496,3715
ZNF138_E4_231.11,ZNF138,4114,3899
ZNF138_E4_231.15,ZNF138,2926,3646
ZNF138_E4_231.2,ZNF138,5600,5721
ZNF14_E4_1155.49,ZNF14,3738,4153
ZNF14_E4_1155.50,ZNF14,2005,1883
ZNF14_E4_1155.70,ZNF14,1295,1735
ZNF14_E4_1155.71,ZNF14,1892,1734
ZNF14_E4_1155.76,ZNF14,2495,2113
ZNF14_E4_1155.86,ZNF14,3542,3912
ZNF140_E5_891.1,ZNF140,3318,2418
ZNF140_E5_891.17,ZNF140,2613,2898
ZNF140_E5_891.52,ZNF140,1113,881
ZNF140_E5_891.53,ZNF140,915,569
ZNF140_E5_891.63,ZNF140,3592,2360
ZNF140_E5_891.76,ZNF140,589,490
ZNF141_E4_666.15,ZNF141,2144,2432
ZNF141_E4_666.16,ZNF141,2811,3360
ZNF141_E4_666.20,ZNF141,4151,4678
ZNF141_E4_666.28,ZNF141,4661,4177
ZNF141_E4_666.29,ZNF141,2795,3403
ZNF141_E4_666.34,ZNF141,3038,3386
ZNF142_E10_335.15,ZNF142,1473,1635
ZNF142_E10_335.43,ZNF142,2509,2154
ZNF142_E6_781.19,ZNF142,3528,3204
ZNF142_E8_3037.186,ZNF142,2369,3217
ZNF142_E8_3037.187,ZNF142,1123,943
ZNF142_E8_3037.331,ZNF142,1291,1622
ZNF142_E8_3037.332,ZNF142,2012,1487
ZNF143_E10_126.2,ZNF143,1428,142
ZNF143_E10_126.4,ZNF143,4345,550
ZNF143_E11_180.0,ZNF143,3631,1748
ZNF143_E11_180.15,ZNF143,983,184
ZNF143_E11_180.16,ZNF143,1193,342
ZNF143_E12_167.5,ZNF143,2174,1218
ZNF143_E9_76.2,ZNF143,1346,475
ZNF146_E4_819.19,ZNF146,1325,999
ZNF146_E4_819.55,ZNF146,1960,1990
ZNF146_E4_819.56,ZNF146,3346,2988
ZNF146_E4_819.57,ZNF146,1064,577
ZNF146_E4_819.58,ZNF146,1733,1477
ZNF146_E4_819.59,ZNF146,1688,1497
ZNF148_E6_67.0,ZNF148,4248,4901
ZNF148_E7_84.0,ZNF148,2709,2703
ZNF148_E7_84.1,ZNF148,6057,7833
ZNF148_E9_39.0,ZNF148,1479,2037
ZNF154_E3_582.20,ZNF154,4625,5921
ZNF154_E3_582.40,ZNF154,1904,1996
ZNF154_E3_582.41,ZNF154,3541,2872
ZNF154_E3_582.52,ZNF154,2300,2618
ZNF154_E3_582.57,ZNF154,2053,2011
ZNF154_E3_582.69,ZNF154,2003,2966
ZNF155_E5_750.16,ZNF155,1023,886
ZNF155_E5_750.18,ZNF155,4151,4102
ZNF155_E5_750.20,ZNF155,2777,2692
ZNF155_E5_750.27,ZNF155,4597,3327
ZNF155_E5_750.59,ZNF155,2380,1846
ZNF155_E5_750.67,ZNF155,3433,2971
ZNF157_E4_1023.62,ZNF157,2689,2251
ZNF157_E4_1023.65,ZNF157,490,851
ZNF157_E4_1023.66,ZNF157,2729,2756
ZNF157_E4_1023.88,ZNF157,793,769
ZNF157_E4_1023.89,ZNF157,1996,1897
ZNF157_E4_1023.97,ZNF157,2701,3336
ZNF16_E4_1479.126,ZNF16,1237,826
ZNF16_E4_1479.148,ZNF16,2494,2905
ZNF16_E4_1479.167,ZNF16,283,157
ZNF16_E4_1479.174,ZNF16,2070,1400
ZNF16_E4_1479.88,ZNF16,1739,1674
ZNF16_E4_1479.95,ZNF16,3207,2483
ZNF160_E7_1665.108,ZNF160,3169,3552
ZNF160_E7_1665.125,ZNF160,1392,1395
ZNF160_E7_1665.22,ZNF160,1201,1360
ZNF160_E7_1665.76,ZNF160,4872,5174
ZNF160_E7_1665.82,ZNF160,3659,4258
ZNF160_E7_1665.90,ZNF160,2733,3188
ZNF165_E4_327.10,ZNF165,3836,4869
ZNF165_E4_327.17,ZNF165,2698,3100
ZNF165_E4_327.18,ZNF165,2701,2706
ZNF165_E4_327.22,ZNF165,999,1244
ZNF165_E4_327.5,ZNF165,3624,2815
ZNF165_E4_327.7,ZNF165,2286,2460
ZNF169_E5_1002.100,ZNF169,1687,1976
ZNF169_E5_1002.101,ZNF169,1317,778
ZNF169_E5_1002.16,ZNF169,1605,1306
ZNF169_E5_1002.72,ZNF169,1755,1573
ZNF169_E5_1002.76,ZNF169,2016,1916
ZNF169_E5_1002.85,ZNF169,1426,1629
ZNF17_E3_1239.12,ZNF17,2425,2486
ZNF17_E3_1239.15,ZNF17,4331,4418
ZNF17_E3_1239.70,ZNF17,1567,1781
ZNF17_E3_1239.71,ZNF17,2155,3282
ZNF17_E3_1239.75,ZNF17,1699,1738
ZNF17_E3_1239.76,ZNF17,3457,4628
ZNF174_E3_237.14,ZNF174,2205,1500
ZNF174_E3_237.2,ZNF174,1632,906
ZNF174_E3_237.21,ZNF174,1152,931
ZNF174_E3_237.22,ZNF174,1833,1953
ZNF174_E3_237.3,ZNF174,1363,1468
ZNF174_E3_237.9,ZNF174,1913,1276
ZNF175_E5_1245.21,ZNF175,2722,2847
ZNF175_E5_1245.22,ZNF175,1966,1826
ZNF175_E5_1245.23,ZNF175,2517,1563
ZNF175_E5_1245.44,ZNF175,1740,1481
ZNF175_E5_1245.70,ZNF175,678,755
ZNF175_E5_1245.91,ZNF175,1451,1185
ZNF177_E6_498.21,ZNF177,1141,1024
ZNF177_E6_498.22,ZNF177,3347,3254
ZNF177_E6_498.25,ZNF177,3240,3843
ZNF177_E6_498.27,ZNF177,1934,2324
ZNF177_E6_498.31,ZNF177,3298,4029
ZNF177_E6_498.42,ZNF177,1291,1245
ZNF18_E9_402.13,ZNF18,2157,1801
ZNF18_E9_402.14,ZNF18,1543,1289
ZNF18_E9_402.22,ZNF18,2849,3424
ZNF18_E9_402.23,ZNF18,2226,2183
ZNF18_E9_402.26,ZNF18,1246,1301
ZNF18_E9_402.28,ZNF18,2639,2752
ZNF180_E5_1083.44,ZNF180,1737,2187
ZNF180_E5_1083.64,ZNF180,686,679
ZNF180_E5_1083.70,ZNF180,2129,1431
ZNF180_E5_1083.76,ZNF180,821,399
ZNF180_E5_1083.77,ZNF180,1525,1241
ZNF180_E5_1083.79,ZNF180,2535,2500
ZNF181_E4_828.12,ZNF181,2633,1955
ZNF181_E4_828.4,ZNF181,3121,2751
ZNF181_E4_828.52,ZNF181,5591,5355
ZNF181_E4_828.55,ZNF181,2562,2859
ZNF181_E4_828.56,ZNF181,1843,1603
ZNF181_E4_828.57,ZNF181,1996,1215
ZNF182_E7_1221.0,ZNF182,2464,3807
ZNF182_E7_1221.16,ZNF182,2000,2304
ZNF182_E7_1221.31,ZNF182,2563,2953
ZNF182_E7_1221.50,ZNF182,2977,3452
ZNF182_E7_1221.86,ZNF182,3969,4780
ZNF182_E7_1221.87,ZNF182,2036,2929
ZNF184_E6_1131.45,ZNF184,3579,3236
ZNF184_E6_1131.46,ZNF184,3626,3719
ZNF184_E6_1131.49,ZNF184,2246,2234
ZNF184_E6_1131.50,ZNF184,2227,2542
ZNF184_E6_1131.58,ZNF184,2600,2702
ZNF184_E6_1131.87,ZNF184,816,728
ZNF189_E3_1161.3,ZNF189,2923,2978
ZNF189_E3_1161.38,ZNF189,1219,1412
ZNF189_E3_1161.42,ZNF189,5219,5526
ZNF189_E3_1161.43,ZNF189,3448,2989
ZNF189_E3_1161.75,ZNF189,4433,4736
ZNF189_E3_1161.93,ZNF189,3539,3012
ZNF19_E6_648.22,ZNF19,3789,4569
ZNF19_E6_648.33,ZNF19,1974,2252
ZNF19_E6_648.45,ZNF19,2852,2452
ZNF19_E6_648.46,ZNF19,3608,3913
ZNF19_E6_648.52,ZNF19,3309,4454
ZNF19_E6_648.6,ZNF19,4514,5300
ZNF195_E6_1215.0,ZNF195,1915,1917
ZNF195_E6_1215.7,ZNF195,1869,2830
ZNF195_E6_1215.8,ZNF195,1606,1854
ZNF195_E6_1215.9,ZNF195,1182,1010
ZNF195_E6_1215.92,ZNF195,3289,3537
ZNF195_E6_1215.93,ZNF195,1998,2148
ZNF197_E6_1911.117,ZNF197,0,0
ZNF197_E6_1911.128,ZNF197,0,0
ZNF197_E6_1911.181,ZNF197,1573,1098
ZNF197_E6_1911.22,ZNF197,2193,1614
ZNF197_E6_1911.23,ZNF197,4149,3833
ZNF197_E6_1911.24,ZNF197,5084,5144
ZNF2_E5_666.36,ZNF2,939,1014
ZNF2_E5_666.4,ZNF2,2062,1316
ZNF2_E5_666.44,ZNF2,1456,1905
ZNF2_E5_666.45,ZNF2,1120,717
ZNF2_E5_666.65,ZNF2,3882,3122
ZNF2_E5_666.71,ZNF2,745,793
ZNF20_E4_1233.31,ZNF20,4041,4006
ZNF20_E4_1233.56,ZNF20,515,657
ZNF20_E4_1233.57,ZNF20,2519,2441
ZNF20_E4_1233.72,ZNF20,1194,1218
ZNF20_E4_1233.79,ZNF20,3716,3917
ZNF20_E4_1233.96,ZNF20,2539,2583
ZNF200_E5_240.1,ZNF200,4046,2987
ZNF200_E5_240.12,ZNF200,1643,1204
ZNF200_E5_240.21,ZNF200,3207,1303
ZNF200_E5_240.5,ZNF200,2071,1801
ZNF200_E5_240.6,ZNF200,1031,907
ZNF200_E5_240.7,ZNF200,1957,1321
ZNF202_E9_735.30,ZNF202,3542,3876
ZNF202_E9_735.31,ZNF202,1716,1931
ZNF202_E9_735.49,ZNF202,887,1024
ZNF202_E9_735.50,ZNF202,2177,2455
ZNF202_E9_735.54,ZNF202,2100,1983
ZNF202_E9_735.57,ZNF202,1270,1534
ZNF205_E7_582.28,ZNF205,615,521
ZNF205_E7_582.33,ZNF205,599,406
ZNF205_E7_582.69,ZNF205,813,402
ZNF205_E7_582.73,ZNF205,1178,472
ZNF205_E7_582.74,ZNF205,1128,838
ZNF205_E7_582.98,ZNF205,258,182
ZNF207_E2_127.0,ZNF207,1978,17
ZNF207_E2_127.1,ZNF207,1609,195
ZNF207_E2_127.2,ZNF207,2203,30
ZNF207_E2_127.3,ZNF207,5096,55
ZNF207_E2_127.4,ZNF207,2024,1901
ZNF207_E2_127.5,ZNF207,2440,3220
ZNF208_E4_2559.14,ZNF208,3578,3604
ZNF208_E4_2559.140,ZNF208,3466,4608
ZNF208_E4_2559.145,ZNF208,1506,1438
ZNF208_E4_2559.187,ZNF208,4367,5009
ZNF211_E4_1116.0,ZNF211,2531,2956
ZNF211_E4_1116.5,ZNF211,4156,5351
ZNF211_E4_1116.7,ZNF211,3579,4330
ZNF211_E4_1116.9,ZNF211,1971,1912
ZNF211_E4_1116.90,ZNF211,729,578
ZNF211_E4_1116.94,ZNF211,1541,1569
ZNF212_E5_66.0,ZNF212,4634,4971
ZNF212_E5_66.1,ZNF212,1651,1653
ZNF212_E5_66.2,ZNF212,3532,3195
ZNF212_E5_66.3,ZNF212,3054,2878
ZNF212_E5_78.3,ZNF212,1595,1497
ZNF212_E5_78.4,ZNF212,5139,5434
ZNF213_E6_330.20,ZNF213,2895,2640
ZNF213_E6_330.22,ZNF213,1803,1494
ZNF213_E6_330.29,ZNF213,621,228
ZNF213_E6_330.33,ZNF213,659,810
ZNF213_E6_330.38,ZNF213,498,493
ZNF213_E6_330.4,ZNF213,1762,1240
ZNF214_E3_1026.51,ZNF214,3896,5291
ZNF214_E3_1026.52,ZNF214,5277,5887
ZNF214_E3_1026.55,ZNF214,798,968
ZNF214_E3_1026.56,ZNF214,988,877
ZNF214_E3_1026.57,ZNF214,471,261
ZNF214_E3_1026.67,ZNF214,2397,2261
ZNF215_E7_402.16,ZNF215,3058,3549
ZNF215_E7_402.18,ZNF215,701,503
ZNF215_E7_402.19,ZNF215,724,449
ZNF215_E7_402.25,ZNF215,2174,2177
ZNF215_E7_402.29,ZNF215,1851,2200
ZNF215_E7_402.31,ZNF215,2026,1798
ZNF217_E2_66.0,ZNF217,5936,3445
ZNF217_E2_66.1,ZNF217,3984,1999
ZNF217_E3_47.0,ZNF217,3003,2712
ZNF219_E4_63.0,ZNF219,5723,5907
ZNF219_E4_63.1,ZNF219,2519,2107
ZNF219_E4_63.2,ZNF219,2234,2610
ZNF219_E5_38.0,ZNF219,4029,2480
ZNF219_E5_38.1,ZNF219,3961,2964
ZNF22_E2_327.3,ZNF22,3128,1924
ZNF22_E2_327.31,ZNF22,2427,2596
ZNF22_E2_327.4,ZNF22,0,0
ZNF22_E2_327.5,ZNF22,0,0
ZNF22_E2_327.6,ZNF22,0,0
ZNF22_E2_327.7,ZNF22,0,0
ZNF221_E6_1233.111,ZNF221,3772,3234
ZNF221_E6_1233.121,ZNF221,1691,2434
ZNF221_E6_1233.66,ZNF221,5662,3951
ZNF221_E6_1233.68,ZNF221,2144,1905
ZNF221_E6_1233.76,ZNF221,1733,2669
ZNF221_E6_1233.80,ZNF221,3778,4679
ZNF222_E4_483.11,ZNF222,1250,489
ZNF222_E4_483.16,ZNF222,2170,1941
ZNF222_E4_483.22,ZNF222,3722,4093
ZNF222_E4_483.23,ZNF222,3929,2753
ZNF222_E4_483.29,ZNF222,2651,2464
ZNF222_E4_483.30,ZNF222,1652,1376
ZNF223_E5_498.14,ZNF223,1806,1453
ZNF223_E5_498.17,ZNF223,3591,2884
ZNF223_E5_498.23,ZNF223,1369,712
ZNF223_E5_498.24,ZNF223,2336,2153
ZNF223_E5_498.35,ZNF223,2380,2198
ZNF223_E5_498.39,ZNF223,2200,1890
ZNF224_E6_1320.113,ZNF224,6810,5540
ZNF224_E6_1320.114,ZNF224,4483,4278
ZNF224_E6_1320.26,ZNF224,2316,1937
ZNF224_E6_1320.28,ZNF224,3806,4420
ZNF224_E6_1320.46,ZNF224,2914,2530
ZNF224_E6_1320.82,ZNF224,3612,3450
ZNF225_E5_1635.11,ZNF225,1451,833
ZNF225_E5_1635.119,ZNF225,1492,1291
ZNF225_E5_1635.120,ZNF225,4361,5098
ZNF225_E5_1635.24,ZNF225,2204,1896
ZNF225_E5_1635.25,ZNF225,4069,3302
ZNF225_E5_1635.42,ZNF225,2571,2640
ZNF226_E6_1572.1,ZNF226,1435,1097
ZNF226_E6_1572.120,ZNF226,2797,2184
ZNF226_E6_1572.151,ZNF226,1485,1707
ZNF226_E6_1572.153,ZNF226,2638,2257
ZNF226_E6_1572.36,ZNF226,2170,1860
ZNF226_E6_1572.49,ZNF226,3156,2414
ZNF227_E6_1557.100,ZNF227,2317,2134
ZNF227_E6_1557.34,ZNF227,2231,1903
ZNF227_E6_1557.4,ZNF227,1561,1326
ZNF227_E6_1557.46,ZNF227,2192,1921
ZNF227_E6_1557.5,ZNF227,2998,2506
ZNF227_E6_1557.91,ZNF227,3666,3874
ZNF229_E6_1239.129,ZNF229,3176,2743
ZNF229_E6_1239.139,ZNF229,2691,2311
ZNF229_E6_1239.33,ZNF229,3780,3498
ZNF229_E6_1239.34,ZNF229,2697,2218
ZNF229_E6_1239.51,ZNF229,1160,636
ZNF229_E6_1239.52,ZNF229,3078,2494
ZNF23_E6_1326.100,ZNF23,3092,3144
ZNF23_E6_1326.103,ZNF23,3055,3921
ZNF23_E6_1326.104,ZNF23,3350,3363
ZNF23_E6_1326.44,ZNF23,3779,4156
ZNF23_E6_1326.45,ZNF23,3255,3124
ZNF23_E6_1326.84,ZNF23,3294,2675
ZNF230_E5_810.18,ZNF230,2554,1460
ZNF230_E5_810.2,ZNF230,3008,2845
ZNF230_E5_810.3,ZNF230,4017,3234
ZNF230_E5_810.34,ZNF230,3392,2819
ZNF230_E5_810.35,ZNF230,4466,4547
ZNF230_E5_810.53,ZNF230,3966,3524
ZNF232_E5_324.0,ZNF232,1162,881
ZNF232_E5_324.16,ZNF232,1890,2401
ZNF232_E5_324.21,ZNF232,4091,3495
ZNF232_E5_324.24,ZNF232,1518,1492
ZNF232_E5_324.27,ZNF232,738,475
ZNF232_E5_324.9,ZNF232,3222,2498
ZNF232_E5_69.0,ZNF232,2472,3324
ZNF233_E5_648.16,ZNF233,2027,1330
ZNF233_E5_648.29,ZNF233,1320,1493
ZNF233_E5_648.48,ZNF233,1813,1855
ZNF233_E5_648.49,ZNF233,3027,3116
ZNF233_E5_648.5,ZNF233,2363,2141
ZNF233_E5_648.58,ZNF233,1376,1743
ZNF234_E6_1245.105,ZNF234,2936,2414
ZNF234_E6_1245.109,ZNF234,1591,899
ZNF234_E6_1245.125,ZNF234,3016,2979
ZNF234_E6_1245.128,ZNF234,4971,4028
ZNF234_E6_1245.29,ZNF234,3744,3485
ZNF234_E6_1245.42,ZNF234,2,0
ZNF235_E5_1239.29,ZNF235,3332,3704
ZNF235_E5_1239.3,ZNF235,754,584
ZNF235_E5_1239.30,ZNF235,1017,2191
ZNF235_E5_1239.44,ZNF235,1544,1511
ZNF235_E5_1239.72,ZNF235,2212,2510
ZNF235_E5_1239.98,ZNF235,2948,2754
ZNF236_Ex_306.2,ZNF236,2305,512
ZNF236_Ex_310.13,ZNF236,1005,135
ZNF236_Ex_310.14,ZNF236,1826,262
ZNF236_Ex_357.22,ZNF236,2288,2419
ZNF236_Ex_357.40,ZNF236,2649,257
ZNF236_Ex_357.41,ZNF236,2926,1073
ZNF236_Ex_357.42,ZNF236,1807,460
ZNF236_Ex_386.54,ZNF236,1887,1745
ZNF239_E2_816.13,ZNF239,4453,3978
ZNF239_E2_816.62,ZNF239,331,236
ZNF239_E2_816.71,ZNF239,1664,1803
ZNF239_E2_816.72,ZNF239,905,1013
ZNF239_E2_816.81,ZNF239,1285,2128
ZNF239_E2_816.82,ZNF239,2554,3049
ZNF24_E4_234.12,ZNF24,2697,3316
ZNF24_E4_234.13,ZNF24,1963,1939
ZNF24_E4_234.16,ZNF24,732,443
ZNF24_E4_234.17,ZNF24,1607,1909
ZNF24_E4_234.22,ZNF24,1188,1061
ZNF24_E4_234.8,ZNF24,1995,1865
ZNF248_E6_1053.1,ZNF248,2500,2615
ZNF248_E6_1053.6,ZNF248,1130,1145
ZNF248_E6_1053.73,ZNF248,2509,2252
ZNF248_E6_1053.75,ZNF248,713,391
ZNF248_E6_1053.84,ZNF248,1918,1726
ZNF248_E6_1053.91,ZNF248,2306,2507
ZNF25_E6_930.2,ZNF25,1559,1552
ZNF25_E6_930.35,ZNF25,4156,5384
ZNF25_E6_930.55,ZNF25,2219,2667
ZNF25_E6_930.61,ZNF25,3579,3246
ZNF25_E6_930.62,ZNF25,4098,4010
ZNF25_E6_930.85,ZNF25,2450,2769
ZNF250_E6_1077.15,ZNF250,7452,6685
ZNF250_E6_1077.36,ZNF250,6110,4735
ZNF250_E6_1077.50,ZNF250,2103,2414
ZNF251_E5_1287.106,ZNF251,2041,1502
ZNF251_E5_1287.112,ZNF251,3552,3369
ZNF251_E5_1287.133,ZNF251,944,556
ZNF251_E5_1287.137,ZNF251,2074,1762
ZNF251_E5_1287.5,ZNF251,1028,1054
ZNF251_E5_1287.6,ZNF251,335,403
ZNF253_E4_828.31,ZNF253,1705,1836
ZNF253_E4_828.53,ZNF253,2502,2530
ZNF253_E4_828.54,ZNF253,3879,5009
ZNF253_E4_828.55,ZNF253,2428,1655
ZNF253_E4_828.60,ZNF253,2732,1499
ZNF253_E4_828.61,ZNF253,1348,1020
ZNF254_E6_1326.13,ZNF254,3592,4669
ZNF254_E6_1326.38,ZNF254,2531,1341
ZNF254_E6_1326.39,ZNF254,5254,4540
ZNF254_E6_1326.42,ZNF254,1462,1949
ZNF254_E6_1326.43,ZNF254,1461,2421
ZNF254_E6_1326.44,ZNF254,1667,1133
ZNF256_E3_1128.66,ZNF256,2893,3039
ZNF256_E3_1128.67,ZNF256,2277,2238
ZNF256_E3_999.59,ZNF256,3730,3565
ZNF256_E3_999.97,ZNF256,6447,7615
ZNF257_E4_936.14,ZNF257,2081,2166
ZNF257_E4_936.40,ZNF257,3180,3252
ZNF257_E4_936.42,ZNF257,2639,2017
ZNF257_E4_936.56,ZNF257,2744,2546
ZNF257_E4_936.59,ZNF257,2762,3980
ZNF257_E4_936.60,ZNF257,3520,4001
ZNF26_E5_1047.19,ZNF26,3205,3892
ZNF26_E5_1047.2,ZNF26,3277,2736
ZNF26_E5_1047.40,ZNF26,2386,2116
ZNF26_E5_1047.81,ZNF26,17,0
ZNF26_E5_1047.89,ZNF26,3084,3057
ZNF26_E5_1047.90,ZNF26,4067,3690
ZNF263_E6_231.13,ZNF263,2795,2168
ZNF263_E6_231.14,ZNF263,803,780
ZNF263_E6_231.19,ZNF263,2108,1712
ZNF263_E6_231.20,ZNF263,2304,1947
ZNF263_E6_231.21,ZNF263,3048,2184
ZNF263_E6_231.7,ZNF263,2632,2386
ZNF264_E4_1155.22,ZNF264,1421,1570
ZNF264_E4_1155.81,ZNF264,3446,4464
ZNF264_E4_1155.85,ZNF264,2124,2433
ZNF264_E4_1155.86,ZNF264,831,906
ZNF264_E4_1155.87,ZNF264,988,757
ZNF264_E4_1155.93,ZNF264,1039,1161
ZNF266_E11_1233.0,ZNF266,2646,2163
ZNF266_E11_1233.11,ZNF266,2187,2153
ZNF266_E11_1233.72,ZNF266,3334,4122
ZNF266_E11_1233.73,ZNF266,2884,2859
ZNF266_E11_1233.77,ZNF266,1505,1986
ZNF266_E11_1233.86,ZNF266,2083,2003
ZNF267_E4_1101.20,ZNF267,1342,1220
ZNF267_E4_1101.35,ZNF267,1088,1505
ZNF267_E4_1101.46,ZNF267,2581,2094
ZNF267_E4_1101.50,ZNF267,3263,2875
ZNF267_E4_1101.52,ZNF267,1543,1962
ZNF267_E4_1101.65,ZNF267,3024,3098
ZNF268_E6_1749.112,ZNF268,1482,1001
ZNF268_E6_1749.115,ZNF268,2800,2781
ZNF268_E6_1749.126,ZNF268,1129,850
ZNF268_E6_1749.35,ZNF268,3333,2593
ZNF268_E6_1749.61,ZNF268,3724,2734
ZNF268_E6_1749.94,ZNF268,2826,2657
ZNF273_E4_1041.19,ZNF273,1946,2311
ZNF273_E4_1041.20,ZNF273,3856,4043
ZNF273_E4_1041.37,ZNF273,4180,4709
ZNF273_E4_1041.44,ZNF273,3406,3052
ZNF273_E4_1041.68,ZNF273,1581,1660
ZNF274_E8_552.10,ZNF274,3783,3977
ZNF274_E8_552.40,ZNF274,2049,1910
ZNF274_E8_552.49,ZNF274,1943,1381
ZNF274_E8_552.53,ZNF274,1910,1860
ZNF274_E8_552.65,ZNF274,2534,1785
ZNF274_E8_552.66,ZNF274,1844,1782
ZNF275_E4_237.11,ZNF275,1285,1836
ZNF275_E4_237.12,ZNF275,1860,2337
ZNF275_E4_237.13,ZNF275,1601,1781
ZNF275_E4_237.14,ZNF275,1049,1284
ZNF275_E4_237.20,ZNF275,1480,1978
ZNF275_E4_237.25,ZNF275,2915,2772
ZNF276_E2_231.25,ZNF276,1718,1585
ZNF276_E2_231.26,ZNF276,1076,748
ZNF276_E2_231.29,ZNF276,2387,2341
ZNF276_E2_231.30,ZNF276,733,825
ZNF276_E2_231.6,ZNF276,1880,674
ZNF276_E2_231.7,ZNF276,1817,1332
ZNF277_E11_175.10,ZNF277,0,0
ZNF277_E11_175.6,ZNF277,987,800
ZNF277_E5_35.0,ZNF277,5569,6126
ZNF277_E6_111.2,ZNF277,2183,2129
ZNF277_E7_133.1,ZNF277,3700,3553
ZNF277_E8_68.4,ZNF277,2311,2465
ZNF277_E9_97.0,ZNF277,4433,4900
ZNF28_E4_1494.12,ZNF28,2276,2826
ZNF28_E4_1494.47,ZNF28,3749,3531
ZNF28_E4_1494.59,ZNF28,1421,1309
ZNF28_E4_1494.60,ZNF28,2987,3654
ZNF28_E4_1494.91,ZNF28,3096,3129
ZNF28_E4_1494.95,ZNF28,1842,1578
ZNF280D_E11_88.1,ZNF280D,2500,2559
ZNF280D_E11_88.2,ZNF280D,2831,2511
ZNF280D_E11_88.4,ZNF280D,2177,1510
ZNF280D_E11_88.5,ZNF280D,761,626
ZNF280D_E12_101.1,ZNF280D,4016,3951
ZNF280D_E12_101.2,ZNF280D,4520,4263
ZNF281_E2_246.0,ZNF281,3969,4188
ZNF281_E2_246.1,ZNF281,1854,2265
ZNF281_E2_246.12,ZNF281,3000,3193
ZNF281_E2_246.16,ZNF281,2692,2884
ZNF281_E2_246.2,ZNF281,2986,3931
ZNF281_E2_246.8,ZNF281,4743,5226
ZNF282_E8_330.19,ZNF282,2028,1990
ZNF282_E8_330.34,ZNF282,1377,1270
ZNF282_E8_330.35,ZNF282,547,460
ZNF282_E8_330.4,ZNF282,1569,2503
ZNF282_E8_330.5,ZNF282,1977,1734
ZNF282_E8_330.7,ZNF282,2732,2964
ZNF283_E7_1077.104,ZNF283,1924,1913
ZNF283_E7_1077.51,ZNF283,3742,3967
ZNF283_E7_1077.52,ZNF283,3608,3427
ZNF283_E7_1077.53,ZNF283,2462,2452
ZNF283_E7_1077.80,ZNF283,2868,2827
ZNF283_E7_1077.94,ZNF283,2216,1652
ZNF284_E5_1296.106,ZNF284,1902,2312
ZNF284_E5_1296.107,ZNF284,930,604
ZNF284_E5_1296.39,ZNF284,1169,884
ZNF284_E5_1296.40,ZNF284,2063,1677
ZNF284_E5_1296.75,ZNF284,278,156
ZNF284_E5_1296.8,ZNF284,1985,1355
ZNF285_E5_1002.0,ZNF285,1100,920
ZNF285_E5_1002.106,ZNF285,2879,3036
ZNF285_E5_1002.107,ZNF285,1726,2136
ZNF285_E5_1002.3,ZNF285,1704,1093
ZNF285_E5_1002.40,ZNF285,595,618
ZNF285_E5_1002.93,ZNF285,2801,3347
ZNF286A_E6_744.18,ZNF286A,1212,1604
ZNF286A_E6_744.28,ZNF286A,657,393
ZNF286A_E6_744.29,ZNF286A,1194,1437
ZNF286A_E6_744.34,ZNF286A,4628,2224
ZNF286A_E6_744.35,ZNF286A,2645,1528
ZNF286A_E6_744.43,ZNF286A,799,641
ZNF287_E6_1158.39,ZNF287,3958,3136
ZNF287_E6_1158.44,ZNF287,2820,2426
ZNF287_E6_1158.57,ZNF287,1972,1012
ZNF287_E6_1158.75,ZNF287,2232,1621
ZNF287_E6_1158.79,ZNF287,582,525
ZNF287_E6_1158.81,ZNF287,1542,929
ZNF292_E8_243.11,ZNF292,2408,1381
ZNF292_E8_243.2,ZNF292,982,649
ZNF292_E8_243.6,ZNF292,5777,3628
ZNF292_E8_243.7,ZNF292,3334,1799
ZNF292_E8_243.8,ZNF292,1998,1770
ZNF292_E8_243.9,ZNF292,808,462
ZNF296_E2_87.1,ZNF296,3212,3409
ZNF296_E2_87.10,ZNF296,2273,1456
ZNF296_E2_87.9,ZNF296,4083,4071
ZNF296_E3_543.117,ZNF296,1394,658
ZNF296_E3_543.118,ZNF296,881,1040
ZNF296_E3_543.56,ZNF296,1308,1201
ZNF3_E6_582.12,ZNF3,2114,2000
ZNF3_E6_582.15,ZNF3,0,0
ZNF3_E6_582.61,ZNF3,2237,1698
ZNF3_E6_582.62,ZNF3,2359,2240
ZNF3_E6_582.74,ZNF3,0,0
ZNF3_E6_582.75,ZNF3,0,0
ZNF30_E5_1491.106,ZNF30,0,0
ZNF30_E5_1491.114,ZNF30,3530,3933
ZNF30_E5_1491.43,ZNF30,1381,1474
ZNF30_E5_1491.58,ZNF30,5045,4636
ZNF30_E5_1491.59,ZNF30,5613,6298
ZNF30_E5_1491.94,ZNF30,2220,2223
ZNF300_E7_1077.21,ZNF300,2661,2851
ZNF300_E7_1077.56,ZNF300,988,910
ZNF300_E7_1077.57,ZNF300,505,977
ZNF300_E7_1077.58,ZNF300,2017,1713
ZNF300_E7_1077.59,ZNF300,852,838
ZNF300_E7_1077.97,ZNF300,4323,3996
ZNF302_E6_495.11,ZNF302,2813,3319
ZNF302_E6_495.12,ZNF302,3962,4956
